year,trif-id,frs-id,fac-name,address,city,county,st,zip,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,94550SDSND7011E,110000621471,US DOE SANDIA NATIONAL LABS/CALIFORNIA,7011 EAST AVE,LIVERMORE,ALAMEDA,CA,94550,,,37.67978,-121.71074,NAD83,US DEPARTMENT OF ENERGY,NA,US DEPARTMENT OF ENERGY,YES,999,Other,,,,,,,928110,,,,,,1319217800731,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.09,0,1.6,0,0,0,0,0,0,0,0,0,0,102.7,104.39,0.22,0,0.22,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,0,1278,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,1293.9,120.51,0,0,104.39,0,16.12,0,0,0,1278,0,0,1398.51,,ACTIVITY,1.7
2019,94710CTTRB4THAN,110000483806,BAYER HEALTHCARE PHARMACEUTICALS,800 DWIGHT WAY,BERKELEY,ALAMEDA,CA,94701,,,37.858361,-122.295611,NAD83,BAYER CORP,64960248,BAYER US HOLDING LP,NO,325,Chemicals,,,,,,,325414,,,,,,1319217707672,Ethylene glycol,NO,107211,24257,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28365,0,28365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28365,0,0,0,0,28365,0,0,0,0,0,0,28365,,ACTIVITY,1
2019,90670LLPRC11600,110000601135,PIONEER AMERICAS LLC(DBA OLIN CHLOR ALKALI PRODUCTS SFS),11600 PIKE ST,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.957222,-118.075278,NAD83,OLIN CORP,33419032,OLIN CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319218280598,Chlorine,NO,7782505,154328,YES,TRI,NO,0,NO,R,Pounds,0.2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2241,0,0,0.0031,0,0,0,0,0,0,0,0,0.0031,0.221,PRODUCTION,1.02
2019,9577WMSFRW1485T,110002854313,AMES FIRE & WATERWORKS,1485 TANFORAN AVE,WOODLAND,YOLO,CA,95776,,,38.69531,-121.75145,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1319218531349,Manganese,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9734,0,0,0,9734,0,0,0,0,0,0,0,0,0,0,0,9734,6,0,0,6,0,0,0,0,0,9734,0,0,9740,,PRODUCTION,0.97
2019,9577WMSFRW1485T,110002854313,AMES FIRE & WATERWORKS,1485 TANFORAN AVE,WOODLAND,YOLO,CA,95776,,,38.69531,-121.75145,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1319218531414,Chromium,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67545,0,0,0,67545,0,0,0,0,0,0,0,0,0,0,0,67545,44,0,0,44,0,0,0,0,0,67545,0,0,67589,,PRODUCTION,0.97
2019,9577WMSFRW1485T,110002854313,AMES FIRE & WATERWORKS,1485 TANFORAN AVE,WOODLAND,YOLO,CA,95776,,,38.69531,-121.75145,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1319218531388,Nickel,NO,7440020,149674,YES,TRI,YES,1,YES,R,Pounds,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47282,0,0,0,47282,0,0,0,0,0,0,0,0,0,0,0,47282,22,0,0,22,0,0,0,0,0,47282,0,0,47304,,PRODUCTION,0.97
2019,95203CNCRT4SLIN,110031019797,CONCRETE INC,400 S LINCOLN ST,STOCKTON,SAN JOAQUIN,CA,95203,,,37.94653,-121.29628,NAD83,KNIFE RIVER CORP,126652239,MDU RESOURCES GROUP INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319217852971,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,82.53,82.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.53,0,0,82.53,0,0,0,0,0,0,0,0,82.53,,PRODUCTION,1.23
2019,93043NVLCNZZZZZ,110069727576,NAVAL CONSTRUCTION BATTALION PORT HUENEME,BATTALION CENTER,PORT HUENEME,VENTURA,CA,93043,,,34.16318,-119.209882,NAD83,US NAVY,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319218346880,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,930,0,0,0,0,0,0,0,0,0,0,0,930,930,,,
2019,90813RCPRD1400P,110000747363,TESORO MARINE TERMINAL 3,1400 PIER C STREET,LONG BEACH,LOS ANGELES,CA,90813,,,33.773273,-118.212077,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218305757,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,3.5,,PRODUCTION,1.42
2019,90813RCPRD1400P,110000747363,TESORO MARINE TERMINAL 3,1400 PIER C STREET,LONG BEACH,LOS ANGELES,CA,90813,,,33.773273,-118.212077,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218305858,Naphthalene,NO,91203,13326,YES,TRI,NO,0,YES,R,Pounds,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,,PRODUCTION,1.42
2019,9287WVFSTN32REE,110055884137,3V FASTNERS CO INC,320 REED CIR,CORONA,RIVERSIDE,CA,92879,,,33.88191,-117.55413,NAD83,CONSOLIDATED AEROSPACE MANUFACTURING,74213388,,NO,332,Fabricated Metals,,,,,,,332722,331222,331491,332112,332811,,1319218564793,Chromium,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9366,9366,0,0,0,0,0,0,0,0,0,0,0,9366,0,0,0,0,0,0,0,0,0,9366,0,0,9366,,PRODUCTION,1.1
2019,90813RCPRD1400P,110000747363,TESORO MARINE TERMINAL 3,1400 PIER C STREET,LONG BEACH,LOS ANGELES,CA,90813,,,33.773273,-118.212077,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218305732,"Benzo[g,h,i]perylene",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.42
2019,90813RCPRD1400P,110000747363,TESORO MARINE TERMINAL 3,1400 PIER C STREET,LONG BEACH,LOS ANGELES,CA,90813,,,33.773273,-118.212077,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218305821,Polycyclic aromatic compounds,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.42
2019,90813RCPRD1400P,110000747363,TESORO MARINE TERMINAL 3,1400 PIER C STREET,LONG BEACH,LOS ANGELES,CA,90813,,,33.773273,-118.212077,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218305771,Mercury compounds,NO,N458,650028,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.42
2019,9287WVFSTN32REE,110055884137,3V FASTNERS CO INC,320 REED CIR,CORONA,RIVERSIDE,CA,92879,,,33.88191,-117.55413,NAD83,CONSOLIDATED AEROSPACE MANUFACTURING,74213388,,NO,332,Fabricated Metals,,,,,,,332722,331222,331491,332112,332811,,1319218564781,Nickel,NO,7440020,149674,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15707,15707,0,0,0,0,0,0,0,0,0,0,0,15707,0,0,0,0,0,0,0,0,0,15707,0,0,15707,,PRODUCTION,1.1
2019,95206CRGLL4344S,110000498079,CARGILL FEED & NUTRITION STOCKTON,4344 S EL DORADO ST,STOCKTON,SAN JOAQUIN,CA,95206,,,37.90076,-121.27577,NAD83,CARGILL INC,6249189,CARGILL INC,NO,311,Food,,,,,,,311119,,,,,,1319218364533,Zinc compounds,NO,N982,649699,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,92135SNVYNSTAFF,110025232905,U.S. NAVAL AIR STATION NORTH ISLAND,MC CAIN BLVD,SAN DIEGO,SAN DIEGO,CA,92135,,,32.698333,-117.209444,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319218148664,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,8363.2,8363.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8363.2,0,0,8363.2,0,0,0,0,0,0,0,0,8363.2,,ACTIVITY,1.17
2019,92135SNVYNSTAFF,110025232905,U.S. NAVAL AIR STATION NORTH ISLAND,MC CAIN BLVD,SAN DIEGO,SAN DIEGO,CA,92135,,,32.698333,-117.209444,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319218148702,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,146.2,0,0,0,0,0,146.5,0,0,1004,0,0.2,1004.2,0,0,0,0,0,0,0,0,0,0,0,1150.4,146.5,0,0,0,146.2,0.3,0,0,2286,1004.2,0,0,3436.7,,ACTIVITY,1.07
2019,92135SNVYNSTAFF,110025232905,U.S. NAVAL AIR STATION NORTH ISLAND,MC CAIN BLVD,SAN DIEGO,SAN DIEGO,CA,92135,,,32.698333,-117.209444,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319218148714,Methyl isobutyl ketone,NO,108101,24851,YES,TRI,NO,0,YES,R,Pounds,4000,16000,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,5300,0,0,0,0,0,0,0,0,5300,20000,0,0,20000,0,0,0,5300,0,0,0,0,25300,,ACTIVITY,1.07
2019,92135SNVYNSTAFF,110025232905,U.S. NAVAL AIR STATION NORTH ISLAND,MC CAIN BLVD,SAN DIEGO,SAN DIEGO,CA,92135,,,32.698333,-117.209444,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319218148726,Naphthalene,NO,91203,13326,YES,TRI,NO,0,YES,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,6,0,28,14,0,0,10,1,3,0,18,0,0,0,6,38,,PRODUCTION,1
2019,92135SNVYNSTAFF,110025232905,U.S. NAVAL AIR STATION NORTH ISLAND,MC CAIN BLVD,SAN DIEGO,SAN DIEGO,CA,92135,,,32.698333,-117.209444,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319218148738,Sodium dimethyldithiocarbamate,NO,128041,34462,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,582,0,11582,11000,0,0,0,11000,0,0,0,0,0,0,582,11582,,PRODUCTION,0.92
2019,9250WLDRDN967GA,110037981477,ELDORADO NATIONAL,9670 GALENA ST,RIVERSIDE,RIVERSIDE,CA,92509,,,34.00452,-117.4917,NAD83,REV GROUP INC,NA,REV GROUP INC,NO,336,Transportation Equipment,,,,,,,336112,,,,,,1319218518761,Nickel,NO,7440020,149674,YES,TRI,YES,1,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,9250WLDRDN967GA,110037981477,ELDORADO NATIONAL,9670 GALENA ST,RIVERSIDE,RIVERSIDE,CA,92509,,,34.00452,-117.4917,NAD83,REV GROUP INC,NA,REV GROUP INC,NO,336,Transportation Equipment,,,,,,,336112,,,,,,1319218518759,Copper,NO,7440508,150086,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,9081WPRKRH263EA,110024518431,PARKER-HANNIFIN CORP,2630 EAST EL PRESIDIO ST,CARSON,LOS ANGELES,CA,90810,,,33.84166,-118.2182,NAD83,NA,,PARKER HANNIFIN CORP,NO,333,Machinery,,,,,,,333318,,,,,,1319218410710,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,250,0,0,250,,ACTIVITY,1.01
2019,90670STHRN8851D,110000475780,PHIBRO-TECH INC,8851 DICE ROAD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95914,-118.06586,NAD83,PHIBRO ANIMAL HEALTH CORP,6989008,PHIBRO ANIMAL HEALTH CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319217969500,Ammonia,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,100,25,0,0,0,0,0,0,0,0,0,0,0,0,125,0,3999,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,0,3999,125,0,0,125,0,0,0,0,559881,0,0,3999,564005,,PRODUCTION,1.9
2019,90670STHRN8851D,110000475780,PHIBRO-TECH INC,8851 DICE ROAD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95914,-118.06586,NAD83,PHIBRO ANIMAL HEALTH CORP,6989008,PHIBRO ANIMAL HEALTH CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319217969536,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,732,0,0,50713,0,4,50717,0,0,0,0,0,0,0,0,0,0,0,51447,732,0,0,0,730,2,0,0,0,4,0,0,736,50713,PRODUCTION,1
2019,90670STHRN8851D,110000475780,PHIBRO-TECH INC,8851 DICE ROAD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95914,-118.06586,NAD83,PHIBRO ANIMAL HEALTH CORP,6989008,PHIBRO ANIMAL HEALTH CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319217969548,NICKEL  and NICKEL COMPOUNDS,YES,N495,650036,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,2659,0,0,0,0,0,2764,0,0,51695,0,1458,53153,0,0,0,0,0,0,0,0,0,0,0,55812,2764,0,0,0,2659,105,0,0,106020,51715,0,0,160499,1438,PRODUCTION,0.95
2019,90670STHRN8851D,110000475780,PHIBRO-TECH INC,8851 DICE ROAD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95914,-118.06586,NAD83,PHIBRO ANIMAL HEALTH CORP,6989008,PHIBRO ANIMAL HEALTH CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319217969551,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283993,283993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283993,0,283993,0,0,0,0,0,0,0,0,0,0,0,283993,283993,,PRODUCTION,0.87
2019,90670STHRN8851D,110000475780,PHIBRO-TECH INC,8851 DICE ROAD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95914,-118.06586,NAD83,PHIBRO ANIMAL HEALTH CORP,6989008,PHIBRO ANIMAL HEALTH CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319217969563,Nitric acid,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,5,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,235601,0,235616,,PRODUCTION,0.84
2019,90670STHRN8851D,110000475780,PHIBRO-TECH INC,8851 DICE ROAD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95914,-118.06586,NAD83,PHIBRO ANIMAL HEALTH CORP,6989008,PHIBRO ANIMAL HEALTH CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319217969524,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,152231,YES,TRI,NO,0,NO,R,Pounds,50,100,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,150,,ACTIVITY,1
2019,90670STHRN8851D,110000475780,PHIBRO-TECH INC,8851 DICE ROAD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95914,-118.06586,NAD83,PHIBRO ANIMAL HEALTH CORP,6989008,PHIBRO ANIMAL HEALTH CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1319217969512,COPPER  and COPPER COMPOUNDS,YES,N100,649491,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,15636,0,0,0,0,0,15697,0,0,188529,0,2318,190847,0,0,0,0,0,0,0,0,0,0,0,206483,15697,0,0,0,15636,61,0,0,1219877,175081,0,0,1410655,15766,PRODUCTION,0.99
2019,9176WCLPRT84SCU,110070097331,HOLLIDAY ROCK - ONTARIO,840 S. CUCAMONGA AVE,ONTARIO,SAN BERNARDINO,CA,91761,,,34.05485,-117.63194,NAD83,NA,,HOLLIDAY ROCK CO INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319218410850,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.027,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0.06,,,
2019,92377MNRLF3511N,110000479410,BORAL ROOFING - RIALTO,3511 N RIVERSIDE AVE,RIALTO,SAN BERNARDINO,CA,92377,,,34.15935,-117.40462,NAD83,BORAL USA,NA,BORAL USA,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1319217862376,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,67,0,0,0,0,0,0,0,67,,PRODUCTION,1
2019,95125DTCRC355TU,110000770906,TTM TECHNOLOGIES,355 TURTLE CREEK CT,SAN JOSE,SANTA CLARA,CA,95125,,,37.30276,-121.87427,NAD83,TTM TECHNOLOGIES INC,6644199,TTM TECHNOLOGIES INC,NO,334,Computers and Electronic Products,,,,,,,334412,,,,,,1319218411217,COPPER  and COPPER COMPOUNDS,YES,N100,649491,NO,TRI,YES,1,NO,R,Pounds,0,0.5,3.9,0,0,0,0,0,0,0,0,0,0,0,4.4,67.1,0,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,572.1,0,23794,0,0,54857,78651,0,0,0,0,0,0,0,0,0,0,0,79156,576.5,0,0,4.4,505,67.1,0,0,0,78651,0,0,79227.5,,PRODUCTION,0.93
